landkreis_id,landkreis,benzin_euro1,benzin_euro2,benzin_euro3,benzin_euro4,benzin_euro5,benzin_euro6,benzin_euro6d,benzin_euro6dt,benzin_sonstigeemissionsgruppen,diesel_euro1,diesel_euro2,diesel_euro3,diesel_euro4,diesel_euro5,diesel_euro6,diesel_euro6d,diesel_euro6dt,diesel_sonstigeemissionsgruppen,elektro_euro1,elektro_euro2,elektro_euro3,elektro_euro4,elektro_euro5,elektro_euro6,elektro_euro6dt,elektro_sonstigeemissionsgruppen,gas_euro1,gas_euro2,gas_euro3,gas_euro4,gas_euro5,gas_euro6,gas_euro6d,gas_euro6dt,gas_sonstigeemissionsgruppen,hybrid_euro1,hybrid_euro2,hybrid_euro3,hybrid_euro4,hybrid_euro5,hybrid_euro6,hybrid_euro6d,hybrid_euro6dt,hybrid_sonstigeemissionsgruppen,pih_euro2,pih_euro3,pih_euro4,pih_euro5,pih_euro6,pih_euro6d,pih_euro6dt,pih_sonstigeemissionsgruppen,sonstigeantriebe_euro1,sonstigeantriebe_euro2,sonstigeantriebe_euro3,sonstigeantriebe_euro4,sonstigeantriebe_euro5,sonstigeantriebe_euro6,sonstigeantriebe_euro6dt,sonstigeantriebe_sonstigeemissionsgruppen,anzahl_kfz,benzin,diesel,elektro,gas,hybrid,pih,sonstigeantriebe,euro1,euro2,euro3,euro4,euro5,euro6,euro6d,euro6dt,sonstigeemissionsgruppen,vee,anzahl_personen,unfaelle_je_10k_kfz,anzahl_kfz_je_person
8326,Schwarzwald-Baar-Kreis,1139,4928,4401,25030,20304,21464,46,5756,1797,186,1232,3840,7037,16438,12792,73,2411,376,0,0,0,0,0,0,0,304,6,44,70,289,170,126,0,30,3,0,0,0,55,176,531,14,498,0,0,0,0,15,157,7,107,0,0,0,0,6,27,2,0,1,131888,84865,44385,304,738,1274,286,36,1331,6204,8311,32417,37130,35072,140,8802,2481,25619,,55.5,
8327,"Tuttlingen, Landkreis",729,2902,2747,15634,13057,14798,11,4044,1049,133,827,2478,4919,11663,9882,155,1873,206,0,0,0,0,0,0,0,231,2,28,43,203,85,75,0,11,6,0,0,0,17,89,294,9,327,0,0,0,0,7,111,4,77,0,0,0,0,1,12,2,0,1,88742,54971,32136,231,453,736,199,16,864,3757,5268,20774,24913,25162,179,6332,1493,27065,,46.7,
8335,"Konstanz, Landkreis",1784,7782,7335,35135,24911,24415,95,5816,2509,302,1944,4785,7456,16433,12734,70,2332,595,0,0,0,1,0,0,0,538,17,71,120,546,287,176,0,41,8,0,0,0,86,284,732,12,533,1,0,0,0,22,208,1,124,0,0,0,0,10,21,0,0,2,160274,109782,46651,539,1266,1648,355,33,2103,9797,12240,43234,41958,38265,178,8846,3653,25582,,72.5,
8336,"Lörrach, Landkreis",1666,6909,6484,29314,21639,20197,49,4768,2010,244,1680,4112,6871,14561,11013,78,1683,478,0,0,0,0,0,0,0,556,4,26,72,251,80,68,0,8,6,0,0,1,119,338,607,26,384,0,0,0,0,20,155,0,118,0,0,0,0,6,26,1,0,4,136632,93036,40720,556,515,1475,293,37,1914,8615,10669,36561,36664,32041,153,6961,3054,27260,,68.5,
8337,"Waldshut, Landkreis",1099,4654,4831,22398,17300,15874,54,3580,1398,132,1181,3134,5522,12945,9614,81,1579,281,0,0,0,0,0,0,0,384,5,32,46,190,69,52,0,9,6,0,0,0,69,212,315,10,204,1,0,0,0,9,140,0,73,0,0,0,0,2,23,1,0,6,107515,71188,34469,384,409,811,222,32,1236,5867,8011,28181,30558,25996,145,5445,2076,25499,,55.1,
8415,"Reutlingen, Landkreis",1753,7914,6457,35052,27642,28539,168,8286,2574,164,1740,4961,9294,20273,17186,203,3588,500,0,0,0,0,0,0,0,562,6,105,128,623,335,170,0,43,9,0,0,0,35,205,510,14,568,1,0,0,0,11,230,2,270,0,0,0,0,7,17,0,0,4,180149,118385,57909,562,1419,1333,513,28,1923,9759,11546,45011,48483,46635,387,12755,3650,25385,,56.5,
8416,"Tübingen, Landkreis",1218,5840,4668,24805,18548,18344,131,5329,1659,149,1495,3816,6948,14166,12166,201,3003,433,0,0,0,0,0,0,0,414,6,85,117,593,257,187,0,48,5,0,0,0,44,215,389,5,409,0,0,0,0,12,179,2,159,0,0,0,0,4,20,2,0,2,126073,80542,42377,414,1298,1062,352,28,1373,7420,8601,32394,33218,31267,339,8948,2513,24284,,59.1,
8417,Zollernalbkreis,1105,5180,4540,23640,19527,21343,81,6002,1804,112,1191,3436,7016,15353,12348,90,2520,319,0,0,0,0,0,0,0,318,6,59,93,397,178,95,0,40,7,0,0,0,37,165,398,12,409,0,0,0,0,8,128,1,85,0,0,0,0,1,14,1,0,0,128059,83222,42385,318,875,1021,222,16,1223,6430,8069,31091,35245,34313,184,9056,2448,26261,,46.7,
8421,"Ulm, kreisfreie Stadt",566,2418,2152,11944,9025,10155,93,3182,888,45,524,1587,3569,7556,8685,114,2405,143,0,0,0,0,0,0,0,288,5,27,43,184,116,61,0,31,3,0,0,0,25,76,182,5,360,0,0,0,0,12,95,3,99,1,0,0,0,1,11,1,0,2,66682,40423,24628,288,470,648,210,15,616,2969,3782,15723,16796,19179,215,6077,1325,26665,,81.0,
8425,Alb-Donau-Kreis,1157,5020,4205,25057,19002,18869,40,4773,1829,126,1257,3882,8612,16991,12491,102,2121,319,0,0,1,0,0,0,0,322,9,66,81,381,162,107,0,13,3,0,0,0,16,103,239,8,324,1,0,0,0,1,98,4,69,0,0,0,0,3,15,1,0,4,127884,79952,45901,323,822,691,172,23,1292,6343,8169,34069,36274,31805,154,7300,2478,25042,,47.3,
8426,"Biberach, Landkreis",1100,5061,4295,25822,18981,17988,43,4083,1810,170,1384,4521,9424,18771,13109,75,2191,350,0,0,0,0,0,0,0,368,5,64,62,376,158,87,0,22,4,0,0,0,42,152,303,27,262,0,0,0,0,6,106,0,55,0,0,0,0,1,8,1,0,3,131290,79183,49995,368,778,786,167,13,1275,6509,8878,35665,38076,31594,145,6613,2535,25431,,47.3,
8435,Bodenseekreis,1523,6452,5369,27113,19765,20422,70,6307,2672,302,2031,4769,7633,15354,12085,184,2419,553,0,0,0,0,0,0,0,493,12,67,102,375,166,102,0,18,12,0,0,0,48,231,573,31,572,1,0,0,0,7,183,2,202,1,0,0,0,3,19,1,0,7,138251,89693,45330,493,854,1456,395,30,1837,8550,10240,35172,35542,33366,287,9518,3739,27418,,60.8,
8436,"Ravensburg, Landkreis",1560,7526,6509,35601,25118,24687,119,6417,2822,367,2771,6684,12040,23684,17137,115,3042,735,0,0,0,0,0,0,0,619,3,83,109,515,208,145,0,22,10,0,0,0,37,190,404,11,376,0,0,0,0,23,148,3,146,0,1,0,0,10,23,0,0,2,180022,110359,66575,619,1095,1018,320,36,1931,10380,13302,48203,49246,42521,248,10003,4188,25013,,60.4,
8437,"Sigmaringen, Landkreis",730,3484,2978,16631,12166,12190,99,2937,1113,125,1048,2868,5900,11973,8334,107,1542,255,0,0,0,0,0,0,0,171,4,54,46,289,125,109,0,33,4,0,0,0,32,170,402,18,279,0,0,0,0,6,73,0,47,0,0,0,0,4,9,0,0,0,86355,52328,32152,171,664,901,126,13,859,4586,5892,22856,24449,21108,224,4838,1543,23918,,51.9,
9161,"Ingolstadt, kreisfreie Stadt",1016,3515,2272,13456,9532,12039,133,15349,3079,143,999,2294,4018,8142,8285,82,6846,965,0,0,0,0,0,0,0,928,2,39,40,196,64,134,0,451,29,0,1,0,25,148,386,5,5507,13,0,0,0,6,140,2,268,244,0,0,0,0,4,2,0,8,100807,60391,31774,928,955,6085,660,14,1161,4554,4606,17695,17896,20986,222,28421,5266,24467,,77.0,
9162,"München, kreisfreie Stadt",8508,26810,23457,106811,81224,104860,2746,77735,14330,802,5852,15719,29284,65291,87152,1906,56130,2065,0,0,0,0,0,0,0,5695,52,341,397,1451,627,579,0,169,36,0,0,2,364,1297,3690,97,9032,12,0,0,0,69,1479,10,3967,63,1,0,2,20,64,2,0,44,740244,446481,264201,5695,3652,14494,5588,133,9363,33003,39577,137930,148572,197762,4759,147033,22245,33026,,72.7,
9163,"Rosenheim, kreisfreie Stadt",301,1293,1133,6663,5005,5273,49,1592,498,55,418,1186,1900,4239,3749,21,707,92,0,0,0,0,0,0,0,115,1,12,27,74,57,31,0,4,1,0,0,0,10,60,88,4,118,0,0,0,0,1,46,0,29,0,1,0,0,1,3,0,0,0,34857,21807,12367,115,207,280,76,5,358,1723,2346,8648,9365,9187,74,2450,706,23440,,106.0,
9171,"Altötting, Landkreis",528,2577,2418,14062,10737,10577,25,2861,958,113,795,2227,4117,9439,6790,29,1219,204,0,0,0,0,0,0,0,222,1,31,27,180,64,59,0,9,3,0,0,0,26,158,290,8,155,0,0,0,0,3,72,0,52,0,0,0,2,2,5,0,0,1,71046,44743,24933,222,374,637,127,10,642,3403,4674,18387,20406,17788,62,4296,1388,24314,,62.3,
9172,"Berchtesgadener Land, Landkreis",588,2094,1779,12094,10107,11003,45,2948,1144,136,785,1947,3366,8168,6597,41,1177,216,0,0,0,0,0,0,0,168,0,19,22,123,74,38,0,6,3,0,0,0,14,85,161,8,153,0,0,0,0,4,73,0,55,0,0,0,0,3,7,0,0,0,65251,41802,22433,168,285,421,132,10,724,2898,3748,15600,18445,17872,94,4339,1531,24242,,76.2,
9173,"Bad Tölz-Wolfratshausen, Landkreis",698,2635,2348,13880,11451,12448,42,3340,1376,177,1145,2773,4655,11148,8398,60,1633,287,0,0,0,0,0,0,0,279,4,37,37,214,110,57,0,10,5,0,1,0,32,88,284,17,289,0,0,0,0,8,122,0,92,0,0,0,0,4,12,1,0,0,80197,48218,30276,279,474,711,222,17,879,3818,5158,18785,22817,21310,119,5364,1947,27148,,66.5,
9174,"Dachau, Landkreis",860,3553,3275,17912,13273,14516,79,4331,1467,137,958,2756,4948,11362,8932,98,1722,267,0,0,0,0,1,0,0,310,8,38,71,263,128,99,0,29,4,0,0,0,31,146,374,6,307,1,0,0,0,6,108,1,85,0,0,0,0,2,13,0,0,1,92478,59266,31180,311,640,865,200,16,1005,4549,6102,23156,24929,24029,184,6474,2050,26586,,64.7,
9175,"Ebersberg, Landkreis",718,3077,2595,14620,12463,14154,44,3664,1493,120,816,2379,4481,10871,9329,55,1695,258,0,0,0,0,0,0,0,399,5,40,40,210,90,63,0,17,2,0,0,0,32,148,324,8,314,0,0,0,0,3,123,2,146,0,0,0,0,2,11,0,0,1,84812,52828,30004,399,467,826,274,14,843,3933,5014,19345,23586,23993,109,5836,2153,28671,,53.2,
9176,"Eichstätt, Landkreis",907,3905,2237,15532,11516,12822,11,2779,1442,139,1256,3019,5402,11685,8644,25,1084,243,0,0,0,0,0,0,0,231,3,48,36,258,93,95,0,19,2,0,0,1,13,67,275,5,268,0,0,0,0,8,67,0,30,0,0,1,0,1,5,0,0,3,84177,51151,31497,231,554,629,105,10,1049,5210,5293,21206,23374,21903,41,4180,1921,25196,,59.0,
9177,"Erding, Landkreis",785,3075,2781,16461,12502,13073,90,3700,1171,114,997,2801,5621,12698,9226,121,1566,233,0,0,0,0,0,0,0,312,2,40,58,215,98,76,0,15,4,0,0,0,24,194,591,5,366,1,0,0,0,4,91,0,76,0,0,0,0,4,13,0,0,0,89204,53638,33377,312,508,1181,171,17,901,4112,5640,22325,25509,23057,216,5723,1721,26348,,56.0,
9178,"Freising, Landkreis",1050,4095,3726,19439,14511,15399,67,4136,1725,200,1328,3685,7227,15079,12328,71,2097,357,0,0,0,0,0,0,0,629,3,55,72,307,171,109,0,29,4,0,0,1,35,176,411,11,329,1,0,0,0,8,121,0,92,0,0,0,0,7,11,0,0,1,109103,64148,42372,629,750,964,221,19,1253,5478,7484,27015,29956,28368,149,6683,2717,25431,,61.4,
9179,"Fürstenfeldbruck, Landkreis",1277,4981,4504,24039,18440,20227,69,5451,1957,208,1357,3546,6241,14100,11162,68,2272,389,0,0,0,0,0,0,0,438,7,49,72,327,171,116,0,18,9,0,0,0,58,208,484,6,381,0,0,0,0,12,176,2,126,1,0,0,0,2,13,0,0,3,122967,80945,39343,438,769,1137,317,18,1492,6387,8122,30667,32944,32165,145,8248,2797,27234,,55.5,
9180,"Garmisch-Partenkirchen, Landkreis",527,1813,1750,9577,8008,8330,32,2187,822,148,868,1736,2560,6640,4877,49,865,187,0,0,0,0,0,0,0,137,3,8,26,160,63,38,0,8,3,0,0,0,17,83,174,4,116,0,0,0,0,7,52,0,35,0,0,0,0,1,10,0,0,2,51923,33046,17930,137,309,394,94,13,678,2689,3512,12315,14811,13471,85,3211,1151,26013,,69.5,
9181,"Landsberg am Lech, Landkreis",837,3005,2697,14914,11327,11305,51,3142,1558,146,1009,2611,4652,10348,9034,45,2545,373,0,0,0,0,0,0,0,456,6,50,48,291,129,89,0,21,9,0,0,0,24,146,340,17,288,1,0,0,0,6,91,2,90,0,0,0,0,2,15,0,0,1,81721,48836,30763,456,643,816,189,18,989,4064,5356,19883,21971,20859,115,6086,2398,27292,,61.5,
9182,"Miesbach, Landkreis",687,2141,1824,10397,9275,11005,58,3105,1425,111,762,1944,3281,8816,7625,61,1773,234,0,0,0,0,0,0,0,266,1,24,26,144,52,38,0,5,1,0,0,0,13,75,218,10,287,0,0,0,0,7,89,0,78,0,0,0,0,0,12,1,0,2,65873,39917,24607,266,291,603,174,15,799,2927,3794,13835,18237,18976,129,5248,1928,31492,,71.7,
9183,"Mühldorf am Inn, Landkreis",655,2952,2653,14933,10595,10210,75,2894,927,118,993,2571,4823,9963,7115,46,1135,206,0,0,0,0,0,0,0,232,4,38,35,193,64,42,0,7,5,0,0,0,22,136,340,21,228,0,0,0,0,3,73,0,40,0,0,0,0,3,3,0,0,2,74355,45894,26970,232,388,747,116,8,777,3983,5259,19974,20764,17780,142,4304,1372,24731,,52.6,
9184,"München, Landkreis",2145,7066,6346,33400,29861,43968,121,15144,7438,232,1735,5285,8956,23898,37644,302,11040,1495,0,0,0,0,0,0,0,1579,16,86,118,385,209,182,0,46,11,0,0,1,102,474,1260,30,1723,378,0,0,0,16,589,8,683,500,1,0,0,10,15,0,0,15,244513,145489,90587,1579,1053,3968,1796,41,2394,8887,11750,42853,54473,83643,461,28636,11416,32819,,46.6,
9185,"Neuburg-Schrobenhausen, Landkreis",663,3173,2410,12846,8676,8605,27,2085,1043,83,897,2418,4510,8789,6457,36,974,214,0,0,0,0,0,0,0,144,4,37,53,194,66,75,0,9,6,0,0,0,16,75,219,4,202,0,0,0,0,4,65,0,38,12,0,0,1,0,6,1,0,0,65137,39528,24378,144,444,516,119,8,750,4107,4882,17566,17616,15422,67,3308,1419,24543,,50.2,
9186,"Pfaffenhofen an der Ilm, Landkreis",823,3574,2889,15041,10812,11385,43,3168,1244,133,1120,2947,5750,11813,9210,50,1488,222,0,0,0,0,0,0,0,320,4,49,77,318,104,78,0,36,6,0,0,0,16,98,247,18,258,2,0,0,0,3,85,3,43,0,1,0,0,3,6,0,0,0,83487,48979,32733,320,672,639,134,10,961,4743,5913,21128,22836,21005,114,4993,1794,26393,,66.3,
9187,"Rosenheim, Landkreis",1603,6251,5248,32155,24995,25290,72,7190,3014,309,2245,5764,10022,22085,17201,112,3255,602,0,0,0,0,0,0,0,720,10,65,98,431,215,128,0,25,16,0,0,0,67,212,369,11,485,0,0,0,0,10,198,0,150,0,0,0,0,5,18,0,0,1,170647,105818,61595,720,988,1144,358,24,1922,8561,11110,42680,47535,43186,195,11105,4353,26382,,59.6,
9188,"Starnberg, Landkreis",1121,3051,2651,13613,12160,14973,74,4403,2402,139,946,2369,3909,10538,10077,62,2154,305,0,0,0,0,0,0,0,585,6,42,36,177,111,70,0,13,3,0,0,0,38,132,348,10,364,0,0,0,0,15,197,3,156,1,0,0,0,3,8,0,0,3,87268,54448,30499,585,458,892,372,14,1266,4039,5056,17740,22964,25665,149,7090,3299,36546,,61.5,
9189,"Traunstein, Landkreis",1049,4130,3479,22222,17367,17294,129,4678,1950,282,1524,3848,6877,15476,11271,51,2045,436,0,0,0,0,0,0,0,457,5,41,64,328,135,61,0,13,4,0,1,0,23,141,304,12,260,0,0,0,0,13,108,0,92,0,0,0,0,2,13,0,0,0,116185,72298,41810,457,651,741,213,15,1336,5696,7391,29452,33145,29038,192,7088,2847,25634,,65.1,
9190,"Weilheim-Schongau, Landkreis",952,3604,3149,16977,12827,12576,37,3114,1536,210,1376,3248,5228,11539,8030,38,1306,409,0,0,0,0,0,0,0,306,5,43,65,277,135,77,0,15,6,0,0,0,19,121,245,15,186,0,0,0,0,12,105,0,81,0,0,1,0,1,7,0,0,0,87878,54772,31384,306,623,586,198,9,1167,5024,6462,22502,24641,21033,90,4702,2257,26400,,56.0,
9261,"Landshut, kreisfreie Stadt",315,1389,1358,7063,5090,5475,143,1840,524,64,354,991,2176,4858,4016,47,767,113,0,0,0,0,0,0,0,128,3,24,26,111,40,30,0,5,3,0,0,0,13,57,167,11,152,0,0,0,0,4,64,1,45,0,0,0,0,3,6,0,0,0,37476,23197,13386,128,242,400,114,9,382,1767,2375,9366,10055,9752,202,2809,768,26021,,110.7,
9262,"Passau, kreisfreie Stadt",258,1131,970,5084,4004,4736,17,1410,324,50,246,749,1279,3300,3399,11,879,84,0,0,0,0,0,0,0,95,1,7,10,49,17,22,0,3,0,0,0,0,14,50,141,5,181,0,0,0,0,2,23,3,41,0,0,0,0,1,6,0,0,2,28604,17934,9997,95,109,391,69,9,309,1384,1729,6427,7379,8321,36,2514,505,21778,,81.3,
9263,"Straubing, kreisfreie Stadt",228,1024,1024,5484,3778,4252,6,1432,340,16,226,770,1571,3368,2904,35,577,54,0,0,0,0,0,0,0,60,1,9,12,82,35,16,0,3,3,0,0,0,2,25,62,10,92,0,0,0,0,4,23,0,32,0,0,0,0,2,3,0,0,0,27565,17568,9521,60,161,191,59,5,245,1259,1806,7141,7213,7257,51,2136,457,23852,,80.1,
9271,"Deggendorf, Landkreis",563,2898,2557,14881,11142,10879,32,2842,766,72,775,2281,4831,11628,9113,51,1436,145,0,0,0,0,0,0,0,173,1,48,63,298,90,44,0,18,2,0,0,0,13,63,137,3,158,0,0,0,0,3,63,0,65,0,0,0,0,2,6,1,0,1,78144,46560,30332,173,564,374,131,10,636,3721,4901,20025,22932,20237,86,4519,1087,24655,,62.5,
9272,"Freyung-Grafenau, Landkreis",471,2241,1486,9520,7245,7663,11,1972,514,47,583,1678,3382,7829,6229,26,941,109,0,0,0,0,0,0,0,75,1,30,20,149,26,12,0,1,0,0,0,0,3,30,81,3,106,0,0,0,0,2,42,0,25,0,0,0,0,0,4,0,0,0,52557,31123,20824,75,239,223,69,4,519,2854,3184,13054,15136,14027,40,3045,698,23107,,35.7,
9273,"Kelheim, Landkreis",630,3036,2472,14582,10578,11214,41,2744,1105,97,827,2661,5657,12174,9366,30,1285,225,0,0,0,0,0,0,0,233,1,58,64,363,110,70,0,13,8,1,0,0,6,64,196,17,162,0,0,0,0,3,75,2,38,9,0,0,1,1,14,0,0,0,80233,46402,32322,233,687,446,127,16,729,3921,5198,20609,22943,20921,90,4242,1580,24684,,55.8,
9274,"Landshut, Landkreis",884,4216,3713,20284,13636,13877,44,3839,1307,175,1399,3817,7663,16506,12001,99,2177,315,0,0,0,0,0,0,0,346,5,66,96,415,109,69,0,23,5,0,0,0,25,175,425,17,326,0,0,0,0,8,126,3,127,0,0,0,0,1,9,0,0,3,108331,61800,44152,346,788,968,264,13,1064,5681,7626,28388,30443,26498,163,6492,1976,25256,,55.0,
9275,"Passau, Landkreis",1043,5609,4235,25951,18743,19331,28,4853,1376,155,1348,3929,7499,16725,12831,46,1864,282,0,0,0,0,0,0,0,310,2,29,76,285,71,43,0,9,4,0,0,1,29,109,275,12,287,1,0,0,0,8,99,1,79,1,0,0,0,6,24,0,0,2,127611,81169,44679,310,519,714,188,32,1200,6986,8241,33770,35680,32579,87,7092,1976,23498,,49.7,
9276,"Regen, Landkreis",372,1765,1284,8786,7428,7824,14,1972,443,62,510,1473,2954,7433,5879,18,851,95,0,0,0,0,0,0,0,156,1,15,27,151,27,23,0,4,0,0,0,0,6,34,113,10,126,0,0,0,0,3,35,1,27,0,0,0,0,0,5,0,0,0,49927,29888,19275,156,248,289,66,5,435,2290,2784,11897,14930,13874,43,2980,694,23138,,51.6,
9277,"Rottal-Inn, Landkreis",720,3747,3011,17006,10881,10607,46,2632,1095,107,1089,3012,5757,10852,8623,38,1579,249,0,0,0,0,0,0,0,213,2,32,62,262,62,36,0,4,1,0,0,0,13,97,225,5,186,1,0,0,0,9,67,0,65,0,0,0,0,7,10,0,0,3,82413,49745,31306,213,461,527,141,20,829,4868,6085,23045,21911,19558,89,4466,1562,24650,,43.6,
9278,"Straubing-Bogen, Landkreis",586,2525,2350,13502,9671,9224,14,2233,875,78,732,2224,4623,10476,7057,30,971,153,0,0,0,0,0,0,0,146,2,19,60,228,81,57,0,4,3,0,0,0,12,85,189,9,107,0,0,0,0,4,49,0,28,0,0,0,0,2,4,0,0,3,68416,40980,26344,146,454,402,81,9,666,3276,4634,18367,20321,16576,53,3343,1180,24570,,43.2,
9279,"Dingolfing-Landau, Landkreis",596,2727,2556,12351,7635,7429,16,5205,887,105,858,2492,5049,10159,7134,99,2670,187,0,0,0,0,0,0,0,266,0,33,66,245,70,44,0,7,1,0,0,0,10,62,95,5,88,1,0,0,0,3,75,0,136,7,0,0,0,0,3,0,0,1,69373,39402,28753,266,466,261,221,4,701,3618,5114,17655,17932,14777,120,8106,1350,25427,,46.5,
9361,"Amberg, kreisfreie Stadt",206,922,878,5061,3846,3973,28,1161,285,22,203,583,1120,2940,2604,21,664,60,0,0,0,0,0,0,0,108,0,12,22,59,17,14,0,2,3,0,0,0,9,50,141,6,79,0,0,0,0,0,30,0,32,0,0,0,0,1,4,0,0,0,25166,16360,8217,108,129,285,62,5,228,1137,1483,6250,6857,6762,55,1938,456,23172,,77.6,
9362,"Regensburg, kreisfreie Stadt",595,2546,2300,13246,11103,14507,139,11570,1034,104,673,1737,3827,9490,10880,100,6303,206,0,0,0,0,0,0,0,446,3,38,60,272,101,93,0,24,4,0,0,0,33,134,332,18,513,2,0,0,0,8,136,4,175,5,0,0,0,1,14,0,0,2,92778,57040,33320,446,595,1032,328,17,702,3257,4097,17379,20850,25948,261,18585,1699,23749,,80.1,
9363,"Weiden in der Oberpfalz, kreisfreie Stadt",206,1054,879,4948,3975,4228,10,1247,298,31,217,592,1199,3007,3044,33,677,55,0,0,0,1,0,0,0,49,1,8,18,84,24,16,0,11,0,0,0,0,4,19,72,0,82,0,0,0,0,4,12,0,24,0,0,0,0,4,5,0,0,0,26138,16845,8855,50,162,177,40,9,238,1279,1489,6240,7034,7372,43,2041,402,22484,,92.2,
9371,"Amberg-Sulzbach, Landkreis",611,2881,2366,14413,10607,9697,23,2263,864,77,769,1950,4234,9738,7043,24,1134,172,0,0,0,0,0,0,0,192,2,42,58,207,66,22,0,2,5,0,0,0,15,66,164,2,121,0,0,0,0,7,60,1,30,0,0,0,0,2,11,0,0,1,69942,43725,25141,192,404,368,98,14,690,3692,4374,18871,20495,16986,50,3550,1234,24038,,43.6,
9372,"Cham, Landkreis",816,3669,2656,17295,13015,12379,48,3398,1108,102,933,2694,5660,12998,8933,31,1414,174,0,0,0,0,0,0,0,182,2,66,94,368,101,71,0,7,1,0,0,0,8,49,123,10,151,0,0,0,1,2,50,3,28,0,0,0,0,1,13,0,0,1,88655,54384,32939,182,710,341,84,15,920,4668,5444,23333,26178,21556,92,4998,1466,23560,,43.1,
9373,"Neumarkt in der Oberpfalz, Landkreis",686,3052,2588,16622,12952,13227,45,3281,1193,102,795,2480,5027,12728,10444,44,1799,223,0,0,0,0,0,0,0,252,0,32,45,274,88,52,0,11,2,0,0,0,19,94,209,7,259,0,0,0,0,10,96,1,37,0,0,0,0,1,6,1,0,0,88784,53646,33642,252,504,588,144,8,788,3879,5113,21943,25878,24029,97,5387,1670,24923,,52.0,
9374,"Neustadt an der Waldnaab, Landkreis",529,2457,1836,12649,9975,9915,26,2357,680,59,704,1728,3826,8995,6866,19,1097,161,0,0,0,0,0,0,0,122,3,34,45,179,69,38,0,12,0,0,0,0,6,42,155,8,95,0,0,0,0,5,55,1,43,0,0,0,0,2,9,0,0,0,64802,40424,23455,122,380,306,104,11,591,3195,3609,16662,19095,17029,54,3604,963,23054,,48.3,
9375,"Regensburg, Landkreis",921,3973,3550,22942,19220,20610,41,4817,1552,155,1242,3237,7154,17694,13605,43,2041,254,0,0,0,0,0,0,0,379,6,82,110,560,190,112,0,17,5,0,0,0,27,164,424,9,272,0,0,0,0,8,142,2,82,0,0,0,0,2,22,1,0,2,125669,77626,45425,379,1082,896,234,27,1082,5297,6897,30685,37298,34894,95,7229,2192,24944,,46.3,
9376,"Schwandorf, Landkreis",717,3648,2886,18646,14398,14305,37,3583,1174,120,910,2736,6022,14590,12259,32,1803,235,0,0,0,0,0,0,0,184,5,89,80,418,130,68,0,19,6,0,0,0,14,105,269,6,244,0,0,0,0,3,98,4,49,0,0,0,0,2,14,0,0,0,99908,59394,38707,184,815,638,154,16,842,4647,5702,25102,29240,26999,79,5698,1599,23450,,52.6,
9377,"Tirschenreuth, Landkreis",385,1917,1326,9563,8098,7777,10,1963,449,42,400,1127,2397,6455,5300,30,860,89,0,0,0,0,0,0,0,76,2,34,23,107,39,26,0,5,1,0,0,0,6,27,92,0,68,0,0,0,0,0,28,0,13,0,0,0,0,0,6,0,0,1,48742,31488,16700,76,237,193,41,7,429,2351,2476,12073,14625,13223,40,2909,616,23484,,45.8,
9461,"Bamberg, kreisfreie Stadt",504,1996,1571,7664,5534,5827,30,1896,682,68,562,1270,1998,4496,4542,41,1136,124,0,0,0,0,0,0,0,208,2,28,29,126,84,57,0,29,5,0,0,0,13,42,136,6,165,0,0,0,0,2,46,1,48,0,0,0,0,2,8,0,0,1,40979,25704,14237,208,360,362,97,11,574,2586,2870,9803,10166,10608,78,3274,1020,23298,,96.6,
9462,"Bayreuth, kreisfreie Stadt",373,1580,1266,7338,6109,6320,18,2103,470,50,318,940,1793,4141,4579,25,1251,96,0,0,0,0,0,0,0,131,3,11,17,96,31,31,0,23,3,0,0,0,24,69,100,9,202,0,0,0,0,4,37,2,47,0,0,0,0,0,3,0,0,2,39615,25577,13193,131,215,404,90,5,426,1909,2223,9251,10357,11067,54,3626,702,21791,,82.2,
9463,"Coburg, kreisfreie Stadt",243,989,867,4520,3832,4089,24,1434,414,21,213,538,1036,2357,3055,44,851,49,0,0,0,0,0,0,0,84,1,14,12,64,23,22,0,3,1,0,0,0,6,27,81,7,112,0,0,0,0,1,21,1,19,0,0,0,0,0,6,0,0,2,25083,16412,8164,84,140,233,42,8,265,1216,1417,5626,6246,7268,76,2419,550,25213,,75.0,
9464,"Hof, kreisfreie Stadt",195,937,820,4520,3999,5140,212,2225,276,20,194,558,890,2278,2430,30,747,44,0,0,0,0,0,0,0,69,0,5,14,51,27,19,0,9,1,0,0,0,14,34,55,6,84,0,0,0,0,1,17,1,24,0,0,0,0,2,4,0,0,0,25952,18324,7191,69,126,193,43,6,215,1136,1392,5477,6343,7661,249,3089,390,20825,,95.3,
9471,"Bamberg, Landkreis",945,4650,3888,21180,15074,13499,30,3270,1231,142,1277,3193,6154,13401,9873,39,1447,231,0,0,0,0,0,0,0,258,6,42,64,317,129,79,0,22,6,0,0,1,26,86,169,4,171,0,0,0,0,4,70,1,44,0,0,0,0,7,12,0,0,0,101042,63767,35757,258,665,457,119,19,1093,5969,7146,27684,28706,23690,74,4954,1726,23794,,52.6,
