landkreis,benzin,diesel,elektro,gas,hybrid,pih,sonstigeantriebe
"Fürth, kreisfreie Stadt",67.06152925238649,30.71894395261649,0.32765193283135374,0.6316751205066004,1.0050092939730948,0.23786270123814626,0.01732774644781198
"Nürnberg, kreisfreie Stadt",63.80198100022281,33.77949725536268,0.32327979096193965,0.5339383013632036,1.2931191638477586,0.25319532500151914,0.014989163240089934
"Schwabach, kreisfreie Stadt",67.44984361888778,29.548401861316652,0.4500724692959036,0.41955908154702876,1.8880158669616294,0.22122206117934246,0.022885040811656113
"Ansbach, Landkreis",61.51956652618904,36.800321091711815,0.24964880594019667,0.762592815572948,0.5049167168372466,0.14288581175998394,0.02006823198876179
"Erlangen-Höchstadt, Landkreis",63.16238661604281,34.65910955981312,0.4201634698499885,0.6028908122066241,0.7298151937238082,0.3971857800925673,0.028448568271092975
"Fürth, Landkreis",68.72892652709166,29.51723777411851,0.31887921796178675,0.4940014114326041,0.7279332967406362,0.19211166000156826,0.020910112653231918
"Nürnberger Land, Landkreis",65.07513636527833,32.705089766282555,0.3422678177943142,0.5093378607809848,1.146913268070657,0.20951486471841924,0.01174005707473901
"Neustadt an der Aisch-Bad Windsheim, Landkreis",59.63720513586145,38.36369065392655,0.37324574499850705,0.7539564048969841,0.6076440728575694,0.23290534487906836,0.031352642579874586
"Roth, Landkreis",62.4671763530314,35.650547254432645,0.29976994399646784,0.5007784723351847,0.9086050240513094,0.1545325680291869,0.01859038412381196
"Weißenburg-Gunzenhausen, Landkreis",61.90299590441485,36.24431616627431,0.34022380599180885,0.7239833596697733,0.6175626431036151,0.1515688993518011,0.01934922119384695
"Aschaffenburg, kreisfreie Stadt",65.4468829882781,32.259401699560144,0.2763512424291274,0.856688851530295,0.9257766621375769,0.21647513990281647,0.01842341616194183
"Schweinfurt, kreisfreie Stadt",60.26441553005198,36.93096591900094,0.2860431855443541,0.9418495133777514,1.0953361007430147,0.46045976209578954,0.020929989186172254
"Würzburg, kreisfreie Stadt",63.19574150168099,33.87031502926161,0.41557713858797163,1.0864151413273566,1.1082057029012575,0.3019549246669157,0.02179056157390113
"Aschaffenburg, Landkreis",65.45278021444571,32.518587281445086,0.303187729413468,0.7596726253843075,0.7417879559526142,0.20695117485245149,0.017033018506374606
"Bad Kissingen, Landkreis",59.6574961888615,38.44334582341962,0.3533317186453718,0.9317699354599723,0.4673096924019433,0.12680049580418584,0.01994614540740002
"Rhön-Grabfeld, Landkreis",56.2132468154921,41.37740335871108,0.7318377053108928,0.9290836359614356,0.5622430733496784,0.15669069257286117,0.02949471860195034
"Haßberge, Landkreis",56.79508999948424,41.28973472931387,0.27335086904946104,1.0985610397648151,0.38337889181150825,0.13581584059690202,0.024068629979197825
"Kitzingen, Landkreis",61.772284009001666,35.9854538338606,0.32288575062783337,0.861028668340889,0.8365676266266593,0.20384201428524837,0.017938097257101854
"Miltenberg, Landkreis",62.57453151618398,35.11025932235473,0.19046943024796517,0.759511641113004,1.1404505016089344,0.20703198939996215,0.017745599091425326
"Main-Spessart, Landkreis",61.65664348806615,36.200902086074045,0.23609283969178727,0.9655140011276075,0.7634843074610036,0.1609190001879346,0.01644427739146777
"Schweinfurt, Landkreis",62.902484487909504,34.94625028726093,0.3715241426856982,0.9920077624288232,0.574521870132523,0.1825702831754462,0.030641166407067894
"Würzburg, Landkreis",64.25606189263138,33.27955467496933,0.37456363807906407,1.1151995471270875,0.7679969808472498,0.1905840173601283,0.01603924898575337
"Augsburg, kreisfreie Stadt",65.97011474320067,31.193098066418106,0.2695164600132952,0.9523396629960403,1.3663689702014508,0.22905286279950288,0.019509234370935578
"Kaufbeuren, kreisfreie Stadt",65.9459244216143,31.82017281885876,0.2667940907099908,0.7366702504678851,1.0631943614860828,0.1632620555090989,0.00398200135388046
"Kempten (Allgäu), kreisfreie Stadt",62.38184774875496,35.445675373513566,0.34048175627604427,0.5767862587661348,1.0061998170545787,0.23376359386116474,0.015245451773554224
"Memmingen, kreisfreie Stadt",61.96224428399518,36.1838146811071,0.2557160048134778,0.6430505415162455,0.7145006016847172,0.23315282791817088,0.007521058965102287
"Aichach-Friedberg, Landkreis",64.00027734763214,33.83987796704185,0.2889037834839485,0.7811958305405968,0.9106247255414057,0.16756419442069012,0.01155615133935794
"Augsburg, Landkreis",66.18684079571798,31.518612469808595,0.2852253280091272,0.7082084208226627,1.086283696034761,0.19965772960638906,0.01517156000048549
"Dillingen an der Donau, Landkreis",63.057236568577636,34.99022189371892,0.2125005774472213,0.7098751174142683,0.8731001986418442,0.13396775534716127,0.02309788885295884
"Günzburg, Landkreis",61.19674587882681,37.28204762244582,0.20695068864625704,0.5697090796641214,0.5887390280453865,0.13915649753800044,0.016651204833606888
"Neu-Ulm, Landkreis",65.65350649823107,32.6212108810128,0.25829217938573756,0.6475494074741026,0.6630105590570516,0.137331405236783,0.019099069602466507
"Lindau (Bodensee), Landkreis",64.42554004970368,33.86159434142611,0.3651309501051424,0.5830625119480023,0.563945708277576,0.18352131523609252,0.017205123303383675
"Ostallgäu, Landkreis",62.25794106391122,35.73232737411842,0.3356842162812312,0.7883658629927287,0.6965174129353234,0.17057569296375266,0.01858837679733202
"Unterallgäu, Landkreis",62.039406865732275,36.29087954499289,0.24680073126142596,0.6520414381474711,0.6256347755433679,0.12390818606540727,0.02132845825716027
"Donau-Ries, Landkreis",60.851352385952254,37.11213920880226,0.27999256269755335,0.6584200107184652,0.9187255963513469,0.16843302599774693,0.010937209480373179
"Oberallgäu, Landkreis",62.47408568339401,35.996349677124975,0.3442016406614226,0.48505649073036217,0.49299197524128835,0.19243549938995963,0.01487903345798657
