landkreis,euro1,euro2,euro3,euro4,euro5,euro6,euro6dt,euro6d,sonstigeemissionsgruppen
Lahn-Dill-Kreis,1.1103068372817726,5.691396042154854,6.904145554478647,26.33758235286901,26.48112478376621,24.920560919653045,6.222625722312873,0.12207240918180814,2.2101853783017824
"Limburg-Weilburg, Landkreis",1.0448176505964615,5.567872754853824,6.701553762330913,25.984902205426945,26.627590725896937,25.34490651395334,6.671932643370704,0.12476774349906199,1.9316560000718088
"Marburg-Biedenkopf, Landkreis",1.0165773822077866,5.556024240379073,6.5240927433528775,26.530841804811516,27.508752689079174,24.961685015677507,5.79856863654898,0.16099323687799666,1.9424642510650865
Vogelsbergkreis,1.077279450754933,6.356227847394715,7.5437470346906315,27.61714716307108,27.262705478496272,23.160112751528004,4.960788144344283,0.09628533951047975,1.925706790209595
"Kassel, kreisfreie Stadt",1.1206963378035681,5.961174294858307,6.994385444236498,25.43271946047109,24.02741940842294,25.554534279797565,8.589052169964894,0.21151482264869714,2.1085037817964363
"Fulda, Landkreis",1.0515180366021368,5.866215310836067,6.998836348249234,26.79078952008181,27.458655100673507,24.222997990056065,5.700483091787439,0.15938502768080678,1.751119574032935
"Hersfeld-Rotenburg, Landkreis",1.0718917681763853,6.552145055056837,7.276911731047988,28.562164636472293,27.65557053124126,22.411820054421078,4.663937136027261,0.11952292551433003,1.6860361620425706
"Kassel, Landkreis",1.057602143335566,5.993302076356329,6.405224380442063,25.116543871399866,26.275284661754856,25.971868720696584,7.264567983924983,0.09511051574012055,1.8204956463496316
Schwalm-Eder-Kreis,1.022970333860318,6.2815451079191424,7.115139115511104,26.93709155161773,26.497467937066187,24.652739616005682,5.720179569337944,0.10567875349796674,1.6671880151839231
"Waldeck-Frankenberg, Landkreis",1.2492222275403244,5.946489254774327,6.843440386732398,26.77643229789882,27.480017230651416,24.046331307136363,5.342459196860192,0.13114440243143635,2.184463695974728
Werra-Meißner-Kreis,1.1880206584480582,7.1569050702739005,7.729329559808766,27.82014998161206,26.721670584096834,22.829823635694986,4.883196623015302,0.07834860331622455,1.5925552837338703
"Koblenz, kreisfreie Stadt",0.9542643688985152,4.700693725083969,6.1760366638415425,24.701007627836898,24.511096462315972,27.496311642653104,9.61013278086449,0.21973192704900021,1.6307248014565088
"Ahrweiler, Landkreis",1.272070720097545,6.200905104696696,7.648838136328464,28.76755692076817,26.509484840668744,22.459962013740707,5.054282833493564,0.0808966633057425,2.006002766900368
"Altenkirchen (Westerwald), Landkreis",1.0274993146031255,5.610718415124027,7.217527088076478,26.785309858987045,26.76981392964848,24.791102952570537,6.1769158332638,0.11204748906344987,1.509065118663059
"Bad Kreuznach, Landkreis",1.2557283224270077,6.478757679454084,7.577394889035641,27.62202077204779,26.20920133677533,23.415581037001463,5.337095515398931,0.09605571231314163,2.0081647355466172
"Birkenfeld, Landkreis",1.1286119414424771,6.244730589407527,7.30819345443397,27.08668659461945,27.09626734115122,23.99018931555147,5.501264658542194,0.13796275005748448,1.5060933547942055
"Cochem-Zell, Landkreis",1.0759202268156154,5.418373034143505,7.383623718709866,27.15486950832384,29.171008311726077,23.28737247679744,4.764097220539414,0.17932003780260256,1.5654154651416385
"Mayen-Koblenz, Landkreis",1.1107101616628174,5.302396073903002,6.851183602771363,26.972430715935335,27.636403002309468,24.11229792147806,5.922344110854503,0.12557736720554274,1.9666570438799074
"Neuwied, Landkreis",1.1625382084217208,5.810185571831833,7.790342247239806,27.810720072157547,26.350866057559003,23.058678113881975,5.97888723713441,0.10690006514222719,1.9308824266314788
Rhein-Hunsrück-Kreis,0.9239923334382241,4.891724118202363,6.589524272677862,25.983350974053838,30.13416483107818,24.46005091970135,5.239293989758846,0.08868037875103699,1.6892181823383015
Rhein-Lahn-Kreis,1.1946863948213595,6.2358630859399415,7.244348358555879,27.085390085102663,26.653003586558526,23.72127316579398,5.915947063895728,0.10872146061658813,1.840766798715337
Westerwaldkreis,0.8894685169174861,4.816611227525168,6.196239907389769,24.49408730565772,27.966238295502837,26.670867341705378,7.1179461629764225,0.15679263807276936,1.6917486042524508
"Trier, kreisfreie Stadt",1.0336138323979709,5.128593140383312,6.941858399510497,25.52585350448382,28.58787691376463,24.835023126369325,5.9799593396977455,0.12500740175405123,1.8422143416386496
"Bernkastel-Wittlich, Landkreis",1.04886194455249,5.480370723070939,7.371541236905991,26.637337875719247,28.83431468540848,23.513553388682485,5.358316455865982,0.11668924447067344,1.639014445323712
Eifelkreis Bitburg-Prüm,1.0979026273945636,5.5455440296812295,7.402135231316725,26.089195123797985,29.52070871507534,23.510259710759446,4.998864238661316,0.13477701219050503,1.7006133111228894
"Vulkaneifel, Landkreis",0.992489270386266,5.418454935622317,7.025458447132267,26.30462348809988,29.113831447522436,23.931915723761218,5.36480686695279,0.09754194303550526,1.7508778774873197
"Frankenthal (Pfalz), kreisfreie Stadt",1.4692242050977629,7.134641783845955,8.6335472860164,27.069342930286055,24.409156680146925,22.88428004303788,6.459392275442437,0.1558268096315809,1.78458798649501
"Kaiserslautern, kreisfreie Stadt",1.2205259209699328,6.9318573484986725,7.7975792226750205,25.785130669261804,23.36232589258561,24.795734241631692,7.868540032033737,0.3852158222330353,1.8530908501104961
"Landau in der Pfalz, kreisfreie Stadt",1.6140732680449763,7.352194414218354,7.769314472252447,25.676459920203122,23.779470438882843,23.170112441059125,8.186434530286544,0.2176278563656148,2.234312658686979
"Ludwigshafen am Rhein, kreisfreie Stadt",1.343951024702872,6.763995504220771,8.398498218427912,27.473276418681397,23.08750029892149,23.882631465671857,6.9026950761651955,0.2570724824832006,1.890379510725303
"Mainz, kreisfreie Stadt",1.3645010607252772,5.871338505821539,6.715934782825214,24.86877882134996,23.759250221606923,26.180492614762507,8.707907134248977,0.19919723514237622,2.3325996235172255
"Neustadt an der Weinstraße, kreisfreie Stadt",1.4710788922927598,7.109709120689132,8.10458309320877,26.364160271770455,24.644362886347782,23.41896933482969,6.412084078983288,0.14559131305165457,2.329461008826473
"Pirmasens, kreisfreie Stadt",1.325971654638727,6.634205721241631,7.886270759064429,26.297713242326754,24.57177636727241,24.04138770541692,7.247195896009043,0.21737240239979133,1.7781062516302932
"Speyer, kreisfreie Stadt",1.2540466859771682,6.638268870335661,7.960470267507241,26.2634179587664,25.271766910887717,23.554268188788548,6.907479979553586,0.2487646958596013,1.9015164423240756
"Worms, kreisfreie Stadt",1.2402628486879324,6.8497323643326515,8.314112885678227,28.665303102833022,24.413595021541408,22.927455502850428,5.955437573436615,0.12185038513425302,1.5122503155054616
"Zweibrücken, kreisfreie Stadt",1.324409671489843,6.211999811471933,7.955884432294857,27.214026488193433,26.172408917377577,23.278503087147097,6.164867794692935,0.1932412687938917,1.4846585285384362
"Alzey-Worms, Landkreis",1.205059607622266,6.5239838543133395,7.7466441378015585,26.755374073031067,26.378719609499672,23.915798366657278,5.557120060076973,0.10208392002252886,1.815216370975312
"Bad Dürkheim, Landkreis",1.4757384198585934,6.834651219136142,7.807096759983261,25.115085570802403,26.372767119666968,24.15145040858131,5.996563952335852,0.18061276183343977,2.0660337878020307
Donnersbergkreis,1.2284668173906084,6.554490706468457,7.854984894259818,26.948240331325902,27.27636501870711,22.934715191772874,5.4180588623677,0.11004181589003821,1.6746363618174906
"Germersheim, Landkreis",1.3115544572358508,6.489060333915979,8.370803447652342,26.81092158399132,25.535531312157193,21.84557892833464,7.437767464287867,0.46410704598878916,1.7346754264360196
"Kaiserslautern, Landkreis",1.247152286932648,6.470880308429231,8.268590455049944,27.305917401717387,26.20626204801682,23.37315263742041,5.439862141480226,0.18692680647234067,1.501255914480986
"Kusel, Landkreis",1.2424849699398797,6.929648771226664,8.231199240586436,29.01381710790001,27.165910768906233,21.36905389726822,4.53960552684316,0.10336462398481173,1.404915093344584
"Südliche Weinstraße, Landkreis",1.6301366284385694,8.101047571775648,8.517725123435827,26.898560568457903,25.564931163301026,21.47391520154654,5.539590898403825,0.17241829723869484,2.10167454740197
Rhein-Pfalz-Kreis,1.6687734564090502,6.972004193981441,7.636377889486629,26.01346385630714,26.58670664667666,23.654839247043142,5.502150885341643,0.1156284602796641,1.8500553644746256
"Mainz-Bingen, Landkreis",1.181773792927756,5.765923871122968,7.09984219427795,25.001946034688956,26.408752202557444,25.18239652402822,7.006432529208212,0.19531111787309022,2.157621733315406
"Südwestpfalz, Landkreis",1.2645769334009365,6.527185421575353,7.914044558441946,27.110859256166304,27.441915953353814,22.638611351367473,5.295415908616421,0.15658087029138953,1.650809746786364
"Stuttgart, kreisfreie Stadt",1.2001939050060677,5.363295344002447,5.056495980375251,18.96364931824171,19.64849837490687,29.59328750321277,16.191393350619943,0.9636688388799058,3.0195173847550323
"Böblingen, Landkreis",0.9791026189827606,4.742187804023816,5.405300229598786,21.137097715686657,22.685916643966223,27.944117990426896,13.794217223800443,0.8985484686928434,2.4135113048215744
"Esslingen, Landkreis",1.2236855128232045,5.585764458534157,6.286384399209403,23.543049436294872,24.44011888944541,27.12352925298198,8.948800158359301,0.3299152117905698,2.518752680561096
"Göppingen, Landkreis",1.0323977980326686,5.545227566705773,6.583641668922781,24.619318352735913,26.534909605029632,26.341786240712327,7.165418283548417,0.21839184189152605,1.9589086424209607
"Ludwigsburg, Landkreis",1.1466210538950905,6.038890889449046,6.517224822950427,24.376725483135278,24.56697875405113,26.691273556595846,8.372944424438842,0.24636898331532828,2.0429720321690072
Rems-Murr-Kreis,1.2531696601822861,6.451977528851914,6.857769388147261,25.06791456140946,24.007279385999617,25.56451035579318,8.293300478133583,0.23322670464607187,2.270851936836632
"Heilbronn, kreisfreie Stadt",1.0419126328217236,6.217532467532467,7.5088547815820545,26.427095631641084,23.487308146399055,25.488488783943332,7.98258559622196,0.22432113341204252,1.6219008264462809
"Heilbronn, Landkreis",1.1450287895292932,6.24073452204467,6.985248949571228,24.587404683315178,23.350642542979532,23.2793853865496,12.101430876463024,0.109342877970072,2.200781371577404
Hohenlohekreis,1.1822424314945554,6.4963503649635035,7.3926050017949025,26.05480435563001,24.347253799210243,23.273902117984925,9.291611822424315,0.16752423118343904,1.793705875314108
"Schwäbisch Hall, Landkreis",1.2246317986779542,6.737021144999806,7.873516564227454,27.192392438826396,26.604816575824348,22.513433066604815,5.62371950983803,0.13529707371757704,2.0951718272836213
Main-Tauber-Kreis,1.0390773709551002,6.496472959355056,7.756130332549546,28.467136938752656,27.560183630052627,22.041204792296494,4.829246444966969,0.15563766655469713,1.6549098645168514
"Heidenheim, Landkreis",0.9916412018596246,5.587196651724671,7.019963616042234,27.097725408130508,27.037085478520385,24.579384801969013,5.926066846604758,0.10938967694374756,1.651546318205058
Ostalbkreis,0.9785962440173952,5.2860717669638735,6.4318165253516675,25.536794538519477,27.282621899370763,25.74427249095017,6.695172614853867,0.13799470372439931,1.9066592162483904
"Baden-Baden, kreisfreie Stadt",1.4248261712071129,6.220791063490254,7.443291918385957,23.529579391314257,23.540978000683914,26.270944944716746,8.999202097344124,0.20517496865382423,2.365211444203807
"Karlsruhe, kreisfreie Stadt",1.5281548605479356,6.690173125066112,7.317090370579317,23.896195479708048,23.669828285321394,25.663411022178344,8.618172842988612,0.25951130072987555,2.357462712880364
"Karlsruhe, Landkreis",1.3168230572575232,6.624819686647529,7.781681591613465,26.373594984075293,26.22720196523701,23.513932330719683,6.107088278560921,0.12247025722324578,1.932387848665324
"Rastatt, Landkreis",1.4555369680045311,7.475269043824176,8.091731759684919,26.477600537429037,24.31734657586575,22.123503299656203,7.758473069273022,0.44851614262945055,1.8520226036329148
"Heidelberg, kreisfreie Stadt",1.8165648314366178,7.042276717337242,7.144386435876744,23.911790378629423,23.68945470116438,25.27709613135921,7.832803570546288,0.27339053673479474,3.0122366969152985
"Mannheim, kreisfreie Stadt",1.5029378279702161,6.652969888899067,7.377285159061466,24.409490034939868,21.433712393839066,25.81559077168693,9.53845348548098,0.37949670884750775,2.8900637292748996
Neckar-Odenwald-Kreis,1.0811212256243767,6.032635219725423,7.262291255543531,26.422220807604983,26.96225093895219,24.512487533685572,6.139792475650901,0.13262036624440343,1.4545801769686169
Rhein-Neckar-Kreis,1.3518186765839721,6.265306816635675,7.0907410766928205,25.074549866207086,24.538244364823804,26.184577531860853,7.345854687287405,0.19927207583110346,1.9496349040772825
"Pforzheim, kreisfreie Stadt",1.120917348450686,5.693164980995942,7.447014108097662,25.975971139599302,25.140114668556336,25.360755008696774,7.327836114153192,0.1980931520968885,1.7361334793532177
"Calw, Landkreis",1.1060328199085907,5.428492697712869,6.7473703214526655,24.567421442213586,26.240723672333026,25.756121663610188,7.807793540540284,0.2632054047376973,2.082838437491092
Enzkreis,1.2590403784678401,6.228697958782676,7.386470983880352,25.38258654957944,26.169297854492417,24.79689849837141,6.477331983101956,0.14056513228992693,2.159110661033985
"Freudenstadt, Landkreis",0.9485991617030664,5.114130364256887,6.42348269552692,25.032117413477632,27.925928809644308,25.61477271252644,7.1449890346608536,0.1738882184243651,1.6220915897795254
"Freiburg im Breisgau, kreisfreie Stadt",1.7977287336618815,8.225841011356332,8.77651596314549,25.950289265052497,23.46582386972359,22.186629526462394,6.76558817227341,0.20784229697878723,2.623741161345618
"Breisgau-Hochschwarzwald, Landkreis",1.5708783324522315,7.307479294111724,8.388716864285174,27.39722578858596,26.558291166326814,21.66377161845782,4.564106437076757,0.093774387634368,2.455756111069154
"Emmendingen, Landkreis",1.534443356186745,7.798850404139336,8.795100861702233,29.163327694179802,26.078611778905607,20.104077009072114,4.280810059458443,0.07321006341574413,2.171568772939978
Ortenaukreis,1.4800500669755594,7.3629196952063065,8.630697497383196,28.026526713366568,25.69226377390808,21.57930565010211,5.225923567345206,0.09881639913041568,1.903496636582563
"Rottweil, Landkreis",1.0681007401096854,4.8996326074223955,6.383046696129066,25.294712741600556,27.98360044726053,25.978382407752516,6.41392897076833,0.10862041424844258,1.869974974708482
Schwarzwald-Baar-Kreis,1.009189615431275,4.703991265316025,6.301558898459299,24.57918840228072,28.152674996967125,26.59226009947834,6.673844474099236,0.10615067329855636,1.8811415746694167
"Tuttlingen, Landkreis",0.9736088886885579,4.233621058799667,5.9363097518649575,23.40943408983345,28.073516485993107,28.35410515877488,7.13529106849068,0.2017083230037637,1.6824051745509456
"Konstanz, Landkreis",1.3121279808328237,6.112657074759474,7.636921771466364,26.975055217939282,26.178918601894257,23.874739508591535,5.5192982018293675,0.11105981007524615,2.2792218326116527
"Lörrach, Landkreis",1.4008431406991042,6.305257919081914,7.808566075297149,26.75873880203759,26.834123777738743,23.450582586802508,5.094706950055624,0.11197962409977165,2.235201124187599
"Waldshut, Landkreis",1.149607031576989,5.456912988885272,7.451053341394225,26.211226340510624,28.422080639910714,24.178951774171047,5.064409617262707,0.13486490257173417,1.9308933637166907
"Reutlingen, Landkreis",1.0674497221744224,5.417182443421834,6.409139101521519,24.985428728441455,26.91272224658477,25.886904728863332,7.080250237303565,0.21482217497737982,2.026100616711722
"Tübingen, Landkreis",1.0890515812267496,5.885479047853228,6.8222379097824275,25.694637233983485,26.348226820968808,24.80071069935672,7.097475272262896,0.2688918325097364,1.9932896020559518
Zollernalbkreis,0.9550285415316377,5.021123076082119,6.301001881945041,24.278652808471097,27.522470111433012,26.794680576921575,7.071740369673353,0.14368377076191444,1.9116188631802529
"Ulm, kreisfreie Stadt",0.9237875288683602,4.452475930535977,5.671695510032693,23.579076812333163,25.188206712456136,28.761884766503705,9.113403917099067,0.32242584205632707,1.9870429801145735
Alb-Donau-Kreis,1.01029057583435,4.959963717118638,6.387820212067186,26.64054924775578,28.3647680710644,24.870194864095588,5.708298145194083,0.12042163210409433,1.9376935347658817
"Biberach, Landkreis",0.9711326072054232,4.957727168862823,6.762129636682154,27.165054459593268,29.00144717800289,24.064285170233834,5.0369411227054615,0.11044253179983243,1.930840124914312
Bodenseekreis,1.328742649239427,6.184403729448611,7.406818033865939,25.44068397335281,25.70831314059211,24.1343643083956,6.884579496712501,0.20759343512885983,2.7045012332641356
"Ravensburg, Landkreis",1.0726466765173146,5.765961937985358,7.3890968881581145,26.776171801224297,27.355545433335926,23.619890902223062,5.556543089177989,0.13776094032951527,2.3263823310484275
"Sigmaringen, Landkreis",0.9947310520525736,5.310636326790574,6.8229980892826125,26.467488854148574,28.312199641016733,24.44328643390655,5.60245498234034,0.2593943604886804,1.786810259973366
"Ingolstadt, kreisfreie Stadt",1.151705734720803,4.517543424563771,4.569127143948338,17.553344509805864,17.752735425119287,20.8179987500868,28.193478627476264,0.2202228019879572,5.223843582290912
"München, kreisfreie Stadt",1.2648532105630035,4.45839479955258,5.3464803497225235,18.63304532019172,20.07067939760403,26.715785605827268,19.86277497689951,0.6428961261421909,3.005090213497171
"Rosenheim, kreisfreie Stadt",1.0270533895630718,4.943053045299366,6.730355452276444,24.809937745646497,26.8669133889893,26.35625555842442,7.028717330808733,0.21229595203259027,2.0254181369595776
"Altötting, Landkreis",0.9036398952791149,4.789854460490386,6.578836246938604,25.880415505447175,28.72223629761,25.037299777608872,6.046786588970527,0.08726740421698619,1.953663823438336
"Berchtesgadener Land, Landkreis",1.1095615392867542,4.441311244272119,5.743973272440269,23.907679575791942,28.267766011248867,27.38961854990728,6.649706517907772,0.14405909487977195,2.3463241942652218
"Bad Tölz-Wolfratshausen, Landkreis",1.0960509744753544,4.760776587652905,6.431662032245596,23.423569460204245,28.451188947217474,26.57206628676883,6.688529496115815,0.14838460291532102,2.427771612404454
"Dachau, Landkreis",1.0867449555569972,4.919007764008737,6.598326088366963,25.03946884664461,26.95668158913471,25.983477151322475,7.000583922662687,0.19896624061939056,2.2167434416834277
"Ebersberg, Landkreis",0.9939631184266378,4.637315474225345,5.911899259538744,22.809272272791585,27.809743904164502,28.289628826109514,6.8811017308871385,0.12851954912040747,2.5385558647361224
"Eichstätt, Landkreis",1.246183636860425,6.189339130641387,6.287940886465424,25.192154626560697,27.76768000760303,26.020171780890266,4.965726980053934,0.04870689143115103,2.2820960594936857
"Erding, Landkreis",1.0100443926281333,4.609658759696875,6.322586431101744,25.026904623111072,28.596251289179857,25.847495627998747,6.415631586027533,0.24214160799964127,1.929285682256401
"Freising, Landkreis",1.1484560461215547,5.020943512094076,6.859573063985408,24.761005655206546,27.456623557555705,26.00111820939846,6.125404434341861,0.13656819702482975,2.49030732427156
"Fürstenfeldbruck, Landkreis",1.2133336586238583,5.194076459537925,6.605024112160172,24.939211333121893,26.790927647254954,26.157424349622254,6.707490627566745,0.11791781534883344,2.2745939967633593
"Garmisch-Partenkirchen, Landkreis",1.3057797122662405,5.1788224871444255,6.7638618723879596,23.717812915278394,28.524931148046146,25.944186583980123,6.184157309862681,0.1637039462280685,2.216744024805963
"Landsberg am Lech, Landkreis",1.2102152445515841,4.9730179513221815,6.554006926004331,24.330343485762533,26.885378299335542,25.524650946513137,7.447290170213286,0.14072270285483537,2.934374273442567
"Miesbach, Landkreis",1.2129400513108557,4.443398661059918,5.759567652907868,21.00253518133378,27.685091008455665,28.806946700469084,7.966845293215734,0.19583137248948734,2.9268440787576093
"Mühldorf am Inn, Landkreis",1.0449868872301795,5.356734584089839,7.072826306233609,26.86302198910631,27.925492569430432,23.912312554636543,5.788447313563312,0.1909757245645888,1.845202071145182
"München, Landkreis",0.9790890463901716,3.6345715769713673,4.805470465783005,17.52585752086801,22.278161079370012,34.207997120807484,11.711442745375502,0.18853803274263536,4.6688724116918126
"Neuburg-Schrobenhausen, Landkreis",1.1514193162104487,6.305172175568417,7.494972135652548,26.967775611403656,27.044536899151023,23.67625159279672,5.078526797365552,0.10286012558146675,2.1784853462701688
"Pfaffenhofen an der Ilm, Landkreis",1.151077413249967,5.6811240073304825,7.082539796615042,25.306934013678777,27.352761507779654,25.15960568711296,5.980571825553679,0.13654820510977755,2.1488375435696576
"Rosenheim, Landkreis",1.1263016636682741,5.016789044049998,6.51051586022608,25.010694591759595,27.85574900232644,25.307213135888706,6.5075858350864655,0.11427098044501222,2.5508798865494264
"Starnberg, Landkreis",1.4507035797772379,4.628271531374616,5.793647155887611,20.328184443324012,26.314342026859787,29.4094055094651,8.124398404913599,0.17073841499747902,3.7803089334005593
"Traunstein, Landkreis",1.149890261221328,4.902526143650213,6.361406377759607,25.34922752506778,28.52777897318931,24.992899255497697,6.100615397856866,0.16525369023540046,2.450402375521797
"Weilheim-Schongau, Landkreis",1.3279774232458634,5.717016773253829,7.353376271649332,25.605953708550487,28.04001001388288,23.934318031816836,5.3505996950317485,0.10241471130430825,2.568333371264708
"Landshut, kreisfreie Stadt",1.0193190308464084,4.715017611271214,6.337389262461309,24.9919948767211,26.830504856441458,26.021987405272707,7.495463763475291,0.5390116341124986,2.0493115593980145
"Passau, kreisfreie Stadt",1.0802684939169347,4.838484128093973,6.044609145574046,22.468885470563556,25.797091315899873,29.090337015801985,8.78898056215914,0.125856523563138,1.765487344427353
"Straubing, kreisfreie Stadt",0.8888082713586068,4.567386178124433,6.551786686014874,25.906040268456376,26.167241066569925,26.32686377652821,7.748957010701978,0.18501723199709777,1.6578995102485037
"Deggendorf, Landkreis",0.8138820638820639,4.761721949221949,6.27175470925471,25.625767813267814,29.3458230958231,25.897061834561836,5.7829135954135955,0.11005323505323505,1.3910217035217034
"Freyung-Grafenau, Landkreis",0.9874992864889548,5.43029472762905,6.058184447361912,24.83779515573568,28.799208478413913,26.68911848088742,5.793709686625949,0.07610784481610441,1.3280818920410222
"Kelheim, Landkreis",0.9086036917477845,4.887016564256603,6.478630987249636,25.68643824860095,28.595465706130895,26.075305672229632,5.287101317413034,0.11217329527750428,1.969264517093964
"Landshut, Landkreis",0.9821750006923227,5.244112950125079,7.039536236165087,26.204872104937643,28.101836039545468,24.460219143181543,5.992744459111427,0.15046477924139906,1.8240392870000277
"Passau, Landkreis",0.9403578061452382,5.474449694775529,6.457907233702424,26.463235927937244,27.959972102718417,25.529930805338097,5.557514634318358,0.06817594094552978,1.548455854119159
"Regen, Landkreis",0.8712720572035171,4.5866965770024235,5.57614116610251,23.828790033448836,29.903659342640253,27.788571314118617,5.968714322911451,0.08612574358563503,1.3900294429867608
"Rottal-Inn, Landkreis",1.0059092618882943,5.9068350866974875,7.383543858371859,27.96282139953648,26.58682489413078,23.731692815453872,5.4190479657335615,0.10799267105917756,1.8953320471284871
"Straubing-Bogen, Landkreis",0.9734565014031806,4.788353601496726,6.773269410664172,26.846059401309635,29.702116463985035,24.22825070159027,4.886283910196446,0.07746725912067352,1.7247427502338635
"Dingolfing-Landau, Landkreis",1.0104795813933376,5.215285485707696,7.371744050278926,25.44938232453548,25.84867311490061,21.300794257131734,11.68466117942139,0.17297795972496505,1.9460020469058568
"Amberg, kreisfreie Stadt",0.9059842644838273,4.518000476833824,5.892871334339982,24.835094969403162,27.247079392831598,26.86958594929667,7.700866248112533,0.21854883573074785,1.8119685289676546
"Regensburg, kreisfreie Stadt",0.7566448942637263,3.5105305136993685,4.415917566664511,18.731811420810967,22.473000064670504,27.967837202785145,20.03168854685378,0.2813166914570264,1.8312530987949729
"Weiden in der Oberpfalz, kreisfreie Stadt",0.9105516871987145,4.893258856836789,5.696686816129773,23.873287933277222,26.91101078888974,28.20414721860892,7.808554594842758,0.16451143928380138,1.5379906649322825
"Amberg-Sulzbach, Landkreis",0.9865316976923737,5.278659460696005,6.253753109719481,26.980927053844617,29.302850933630726,24.285836836235738,5.075634096823082,0.0714878041806068,1.7643190071773756
"Cham, Landkreis",1.0377305284529919,5.265354463933225,6.140657605324009,26.318876543906157,29.527945406350458,24.314477468839886,5.6375838926174495,0.1037730528452992,1.6536010377305284
"Neumarkt in der Oberpfalz, Landkreis",0.8875473058208686,4.369030455938007,5.75892052622094,24.71503874571995,29.14714362948279,27.06456118219499,6.067534690935304,0.10925391962515768,1.8809695440619931
"Neustadt an der Waldnaab, Landkreis",0.9120088886145489,4.930403382611647,5.569272553316256,25.712169377488348,29.46668312706398,26.278509922533257,5.561556742075862,0.0833307613962532,1.4860652448998488
"Regensburg, Landkreis",0.8609919709713613,4.215041100032625,5.488227009047578,24.417318511327377,29.679555021524802,27.766593193229834,5.75241308516818,0.07559541334776276,1.7442646953504843
"Schwandorf, Landkreis",0.842775353325059,4.651279176842695,5.7072506706169674,25.12511510589743,29.266925571525803,27.023861952996757,5.703246987228249,0.07907274692717299,1.6004724346398684
"Tirschenreuth, Landkreis",0.8801444339583933,4.823355627590169,5.0798079684871364,24.76919289319273,30.00492388494522,27.128554429444833,5.968158877354233,0.08206474908702967,1.2637971359402569
"Bamberg, kreisfreie Stadt",1.400717440640328,6.310549305741965,7.00358720320164,23.92200883379292,24.80782839991215,25.886429634690938,7.989458015080896,0.1903413943727275,2.4890797725664364
"Bayreuth, kreisfreie Stadt",1.0753502461188942,4.81888173671589,5.611510791366906,23.35226555597627,26.144137321721573,27.936387731919726,9.153098573772562,0.1363120030291556,1.772056039379023
"Coburg, kreisfreie Stadt",1.0564924450823268,4.847904955547582,5.649244508232668,22.42953394729498,24.901327592393255,28.975800342861703,9.643981979826973,0.3029940597217239,2.1927201690387914
"Hof, kreisfreie Stadt",0.8284525277435265,4.37731196054254,5.363748458692972,21.104346485819974,24.441276202219484,29.519882860665845,11.90274352651048,0.9594636251541308,1.502774352651048
"Bamberg, Landkreis",1.081728390174383,5.907444429049306,7.0723065655865875,27.398507551315294,28.409968132063895,23.445695849250807,4.902911660497615,0.07323687179588687,1.708200550266226
"Bayreuth, Landkreis",0.9989197076195687,5.227492739593417,5.749400227282293,25.421945368071047,29.226819310577046,26.24408995889277,5.5768340418367774,0.08277564992914965,1.4717229961979321
"Coburg, Landkreis",0.9487763525200801,5.581339590005309,5.954684797314655,25.565583737219775,27.682348307102124,26.31056155914439,5.997499614666644,0.10789333972701272,1.851312702300012
"Forchheim, Landkreis",1.1001878683377513,5.655351674087037,6.83917955580719,26.835576601384563,28.41058239184703,23.905602594127185,5.207555910132022,0.10036801605888257,1.945595388218339
"Hof, Landkreis",0.9814561411786912,4.784598688246119,4.864813853630916,21.02109186995706,28.130357507982197,30.712971264096634,7.79817235250633,0.13841048144827695,1.568127840953774
"Kronach, Landkreis",0.9605169971671388,5.1412004249291785,5.530718838526912,24.287358356940512,28.671653682719544,27.81736898016997,5.918024079320113,0.13721671388101983,1.535941926345609
"Kulmbach, Landkreis",1.0470037870349744,5.417282650519452,6.205066931286579,24.58940035237652,27.83774479029547,26.565949087668848,6.383280341845723,0.1053079244213127,1.848964134551125
"Lichtenfels, Landkreis",1.02705015878736,5.797427869997072,6.459604946057344,27.885763192864705,27.775400346854656,24.198743214937274,5.155521520754972,0.0900921191918737,1.6103966305547421
"Wunsiedel im Fichtelgebirge, Landkreis",0.8709506107275624,4.637280934678705,5.166224110462029,21.561338289962826,28.913436006372812,29.833244822092407,7.120552310143388,0.14445034519383962,1.7525225703664364
"Ansbach, kreisfreie Stadt",0.869360902255639,5.607769423558897,7.244674185463659,26.213972431077693,26.79354636591479,23.735119047619047,7.671522556390978,0.17230576441102757,1.6917293233082706
"Erlangen, kreisfreie Stadt",1.2452314115021952,5.686316850212337,6.7767940689555894,24.78946231915353,26.470164831209964,25.97171237313755,6.485280357014324,0.3490966673864536,2.225941121428057
"Fürth, kreisfreie Stadt",1.0475410352540877,5.384203396238304,6.6570051353139466,25.66081723953247,26.24050912069563,25.829368954979365,7.216218770675152,0.14964871932201254,1.8146876279890363
"Nürnberg, kreisfreie Stadt",1.1930563714071583,5.539103485993235,6.874354351921245,24.272316635945636,24.798962911948795,26.88650772752132,8.152889465048917,0.22969879884137817,2.0531102513723187
"Schwabach, kreisfreie Stadt",1.6324662445648028,5.213975131588985,6.7320161720955065,24.63574643374781,25.505377984590737,25.19642993363338,7.918224120833016,0.12968189793271798,3.0360820810130447
